RoboDragons,Timestamp,PlaceX,PlaceY,BallX,BallY
7033,1562407317.165437,4.975,4.29,4.9777177734375,4.16763232421875
7034,1562407317.166325,4.975,4.29,4.9777177734375,4.16763232421875
7035,1562407317.17145,4.975,4.29,4.9777177734375,4.16763232421875
7036,1562407317.171471,4.975,4.29,4.9777177734375,4.16763232421875
7037,1562407317.180126,4.975,4.29,4.9777177734375,4.16763232421875
7038,1562407317.180148,4.975,4.29,4.97606884765625,4.1699990234375
7039,1562407317.184177,4.975,4.29,4.97606884765625,4.1699990234375
7040,1562407317.184198,4.975,4.29,4.97606884765625,4.1699990234375
7041,1562407317.191584,4.975,4.29,4.97606884765625,4.1699990234375
7042,1562407317.196246,4.975,4.29,4.97606884765625,4.1699990234375
7043,1562407317.196269,4.975,4.29,4.97418603515625,4.16686083984375
7044,1562407317.197558,4.975,4.29,4.97418603515625,4.16686083984375
7045,1562407317.19758,4.975,4.29,4.97418603515625,4.16686083984375
7046,1562407317.212268,4.975,4.29,4.97418603515625,4.16686083984375
7047,1562407317.212291,4.975,4.29,4.97418603515625,4.16686083984375
7048,1562407317.214025,4.975,4.29,4.97418603515625,4.16686083984375
7049,1562407317.214054,4.975,4.29,4.97956884765625,4.17184912109375
7050,1562407317.21687,4.975,4.29,4.97956884765625,4.17184912109375
7051,1562407317.226621,4.975,4.29,4.97956884765625,4.17184912109375
7052,1562407317.226643,4.975,4.29,4.97956884765625,4.17184912109375
7053,1562407317.227259,4.975,4.29,4.97956884765625,4.17184912109375
7054,1562407317.227281,4.975,4.29,4.9759697265625,4.17760986328125
7055,1562407317.239803,4.975,4.29,4.9759697265625,4.17760986328125
7056,1562407317.239824,4.975,4.29,4.9759697265625,4.17760986328125
7057,1562407317.242086,4.975,4.29,4.9759697265625,4.17760986328125
7058,1562407317.242639,4.975,4.29,4.9759697265625,4.17760986328125
7059,1562407317.242652,4.975,4.29,4.97470947265625,4.1737802734375
7060,1562407317.253443,4.975,4.29,4.97470947265625,4.1737802734375
7061,1562407317.253465,4.975,4.29,4.97470947265625,4.1737802734375
7062,1562407317.25607,4.975,4.29,4.97470947265625,4.1737802734375
7063,1562407317.256092,4.975,4.29,4.9708642578125,4.17310791015625
7064,1562407317.26596,4.975,4.29,4.9708642578125,4.17310791015625
7065,1562407317.265983,4.975,4.29,4.9708642578125,4.17310791015625
7066,1562407317.267363,4.975,4.29,4.9708642578125,4.17310791015625
7067,1562407317.269943,4.975,4.29,4.9708642578125,4.17310791015625
7068,1562407317.269964,4.975,4.29,4.9708642578125,4.17310791015625
7069,1562407317.279495,4.975,4.29,4.9708642578125,4.17310791015625
7070,1562407317.280089,4.975,4.29,4.9708642578125,4.17310791015625
7071,1562407317.279535,4.975,4.29,4.9708642578125,4.17310791015625
7072,1562407317.280112,4.975,4.29,4.97168701171875,4.174578125
7073,1562407317.292537,4.975,4.29,4.97168701171875,4.174578125
7074,1562407317.293869,4.975,4.29,4.97168701171875,4.174578125
